	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K07653	72.6089744920132	-9.32589746623774	0.433593512936962	-21.5083878978456	1.29942267719458e-102	1.36731751207799e-99
K08224	67.9477592263656	-9.47082579270455	0.440110012648563	-21.5192236498086	1.02870455432887e-102	1.36731751207799e-99
K14337	75.5187684516583	-9.30653870751563	0.432550393882616	-21.5155016366514	1.11467227865068e-102	1.36731751207799e-99
K18851	87.4623374049306	-9.65861510683678	0.448776921795924	-21.5220851112057	9.67139415456707e-103	1.36731751207799e-99
K02229	67.6540275480809	-9.46446136964691	0.44047368394758	-21.4870075433911	2.05965553360138e-102	1.44484835682137e-99
K03919	67.6540275480809	-9.46446136964691	0.44047368394758	-21.4870075433911	2.05965553360138e-102	1.44484835682137e-99
K15733	67.9361092348622	-9.46927172392145	0.445534799874084	-21.2537196344654	3.04556135476706e-100	1.83125253460208e-97
K00392	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K00966	66.9326175991497	-9.44777578352697	0.445545798004353	-21.2049486850613	8.59643235200082e-100	1.93529024197132e-97
K01616	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K01720	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K05308	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K06986	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K09146	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K11387	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K12428	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K12437	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K12954	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K13668	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K13686	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K13687	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K13693	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K14136	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K14339	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K14743	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K14949	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K16647	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K16648	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K16649	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K16652	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K16653	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K17744	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K18614	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K18701	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K18917	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K03365	66.6388859208649	-9.44132206569942	0.445890208414088	-21.1740959714717	1.65527319341809e-99	1.93529024197132e-97
K07110	73.9464443900189	-9.41688838930439	0.445773467681616	-21.1248292507848	4.70323179699512e-99	5.35024395501418e-97
K07156	73.2325877473591	-9.40275993556169	0.446066583833756	-21.0792744319668	1.23258568068785e-98	1.3652508236882e-96
K16237	109.134887031801	-9.70952628835044	0.462862442473094	-20.9771314269354	1.06103898182973e-97	1.14510591654393e-95
K08168	66.6731231970183	-9.26748740860552	0.443963009041248	-20.8744585018895	9.13986443513081e-97	9.6174223518664e-95
K00130	67.8842126144726	-8.36497582236887	0.40318783824407	-20.7470936097659	1.30229726613395e-95	1.33691931540434e-93
