	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K08714	14.4318091875383	25.0897451971527	1.21618821940999	20.6298209411405	1.48197798630043e-94	7.47657894088565e-91
K07031	9.33473777426541	4.86500934663831	0.38939707613847	12.4936976797132	8.08087253258262e-36	2.03840009634397e-32
K06215	32.3464644833737	3.00345653583518	0.264567489110694	11.3523265686607	7.22151735504111e-30	1.21441850187275e-26
K10546	11.9471993853097	4.76504617115012	0.425724338765608	11.1927971629868	4.42257835930901e-29	5.57797695567849e-26
K10547	10.4824540108556	4.5591048947077	0.413143373845977	11.0351640213099	2.58579269691221e-28	2.60906483118442e-25
K06408	18.0205421500418	4.54262522948156	0.413851726696046	10.9764559054695	4.96003168060033e-28	4.17055997143811e-25
K09684	12.3612065466181	4.44504367187209	0.406676470402882	10.9301717590607	8.26917565674448e-28	5.95971302689655e-25
K10548	10.0566259109269	4.5318823413836	0.415590263805436	10.9046884301054	1.09467636700203e-27	6.90330283940656e-25
K00209	22.46882842042	4.97084975910177	0.459976280134107	10.8067523778672	3.19791757122582e-27	1.79261046075936e-24
K06971	10.5441566131146	5.06879346174717	0.493509884828032	10.2709056446021	9.53057214042518e-25	4.8081736448445e-22
K10672	14.0106178995264	4.84727777858516	0.473244497534329	10.2426500547606	1.27690061303446e-24	5.85633053887168e-22
K01666	8.93267680716494	4.34578512111759	0.42489895274056	10.2278085014982	1.48849574760909e-24	6.25788420557322e-22
K02526	13.9736071315853	4.05663754533397	0.39732840692526	10.2097848395145	1.79261901740199e-24	6.95674072522543e-22
K12137	7.52126115266556	4.36251999604938	0.42763225462429	10.2015691025978	1.95094739453118e-24	7.03037828957842e-22
K10670	68.5129038655975	5.1759732730145	0.508475878436667	10.1793880349413	2.4509786784568e-24	8.24345828854303e-22
K02385	6.99536154111747	4.47889878092114	0.446960356534994	10.020796510105	1.23503568373823e-23	3.89422189028712e-21
K05567	8.3125658867195	3.32033212282167	0.331744405470548	10.0087057025486	1.3956644861385e-23	4.14183960739338e-21
K05570	8.32234489030545	3.29979976226061	0.332491553836937	9.9244619124338	3.25855516174381e-23	9.13300599499862e-21
K05571	8.32032203065941	3.29949805097856	0.332814203698001	9.91393400376793	3.62101045779681e-23	9.21975652100758e-21
K10709	19.519358597635	4.8919488901302	0.493488204017826	9.91300065594574	3.65500754053819e-23	9.21975652100758e-21
K01466	9.93768120613369	4.0474026003636	0.409324929988002	9.88799436301676	4.69336388468065e-23	1.12752479991495e-20
K19167	7.83738867251031	5.44844836932782	0.552188569603816	9.86700679667631	5.78655762917368e-23	1.32696287450824e-20
K07719	7.81270745883425	4.01025454168295	0.406946377151752	9.85450360745564	6.55397416159391e-23	1.43759998457571e-20
K05566	8.3677048321407	3.24631080835013	0.330720090041968	9.81588632229198	9.61889410538621e-23	2.02197169840306e-20
K03716	7.06839263806255	3.63096550845199	0.374270995784153	9.70143438671912	2.97289386081742e-22	5.99929981112956e-20
K06306	8.06131359087392	4.00729890412464	0.4177834351277	9.59180897849568	8.65539521325841e-22	1.67947957118803e-19
K19147	6.88961539900883	4.47663375086073	0.471484219795499	9.49476899312224	2.20700174122188e-21	4.12382362387571e-19
K15669	6.83866718903108	4.78714212419822	0.504559506334042	9.4877651973698	2.36040258453318e-21	4.25293965677496e-19
K10924	38.3829882819664	8.90620919773346	0.941303322089942	9.46157204455554	3.03347784087821e-21	5.27720541628641e-19
K07307	12.6705147787647	5.13673928692562	0.549289837650895	9.35160080312702	8.6331055712271e-21	1.45180058689469e-18
K07705	9.03637244745707	3.76028974835915	0.407090014385224	9.23699824481778	2.53509224899497e-20	4.12565819231601e-18
K04024	7.98648059332878	3.76147370738782	0.407444366744243	9.2318706905793	2.65945984293927e-20	4.19280465863394e-18
K14153	24.805925839131	6.19870396390724	0.673388339893236	9.20524398282576	3.40895897897246e-20	5.21157516633819e-18
K19222	10.1752144992318	5.41449271865425	0.590684319201229	9.16647444776621	4.8874194580558e-20	7.25206798996809e-18
K08094	15.9996629306383	4.4465257667131	0.486261986955819	9.14430057457299	6.00169651437719e-20	8.65101683286655e-18
K02083	14.0916730073493	3.46968453740147	0.37981009814429	9.13531408025739	6.52171899472007e-20	9.13946453565632e-18
K03093	5.12601586608995	4.06834692190779	0.446324329641907	9.11522552483727	7.85070194285622e-20	1.07045381896512e-17
K07683	15.6364493610079	-9.24574545574184	1.01641951905056	-9.09638715358235	9.33866403212978e-20	1.23983052742355e-17
K03481	18.2401050662505	4.24187591616797	0.474229987559097	8.94476525620254	3.72741128882619e-19	4.82174101336618e-17
K06888	6.22183619677075	3.97796197169643	0.448699009779007	8.86554658022458	7.61296802879433e-19	9.60185592631685e-17
K02768	26.0993590596512	3.99566477656311	0.452244079930356	8.83519531572072	9.99235196813416e-19	1.22943426512946e-16
K03491	54.6410005293283	4.88966739599084	0.553598766141067	8.83251136933506	1.02351316423067e-18	1.22943426512946e-16
K02769	21.9135439230223	4.15748985935042	0.471478949883371	8.8179755647179	1.16547678888774e-18	1.36740241859038e-16
K02107	7.90271079030686	3.5459657658312	0.402828780176835	8.80266242216998	1.33607990501234e-18	1.53193707290619e-16
K06156	14.7611478768304	4.44808235774706	0.50859133322227	8.74588705545855	2.21270359828479e-18	2.48068658963262e-16
K10543	5.98402514548329	4.31079124587632	0.496719824256198	8.67851661111253	4.00963991212433e-18	4.39752899057983e-16
K02473	18.3260774798862	-5.50025685661871	0.641048300358616	-8.58009740224217	9.4792838432636e-18	1.01751036147372e-15
K10193	18.554468835839	3.99357946472658	0.466916663072404	8.55308833582429	1.19838114144821e-17	1.23384344053188e-15
K10194	18.554468835839	3.99357946472658	0.466916663072404	8.55308833582429	1.19838114144821e-17	1.23384344053188e-15
K07451	21.3188616721928	3.6992635848845	0.433636044538564	8.53080280450607	1.45335589664092e-17	1.46643609971068e-15
K05569	7.51804020902723	3.26297422293702	0.384886159479783	8.47776450924423	2.29562020910635e-17	2.27086352057678e-15
K07696	15.6697758762332	-8.19614780375759	0.967076277285011	-8.47518235766016	2.34711584046426e-17	2.27715373368119e-15
K17675	8.56911979852932	3.66660979941267	0.43438870272473	8.44084981127188	3.15038731398785e-17	2.99881207529598e-15
K03487	5.02986407213996	3.96869301108106	0.470916207513773	8.42759910947636	3.52829413929997e-17	3.29634146903118e-15
K09776	15.5249055499242	-8.6163268804739	1.02701699491945	-8.38966338736166	4.87536078438577e-17	4.47203548313204e-15
K07474	10.9724661651186	4.05666058590929	0.486968761228444	8.33043289199048	8.05472824098246e-17	7.25644713852794e-15
K07126	159.416088250814	2.11267193119838	0.255390716896951	8.27231293630312	1.31384905368329e-16	1.1628716624267e-14
K04772	6.7506801349101	4.05979269019523	0.494047476112331	8.2174140876942	2.07938099334045e-16	1.80870295024182e-14
K16371	3.61482463211057	3.90740042837048	0.47596087854297	8.20949915113185	2.22113035902886e-16	1.89925468835604e-14
K13921	5.30259244146697	4.42895386229987	0.541284322961176	8.18230581309029	2.78463264326055e-16	2.34141194754158e-14
K11202	5.85575651776715	3.85877425405658	0.473142544028615	8.15562731095938	3.47372091750885e-16	2.87293803751346e-14
K07452	6.38189264838648	4.35638685945354	0.540682977954175	8.05719254550447	7.80666320212932e-16	6.25182767348218e-14
K07459	14.3835177125945	3.62476713217659	0.449987564805343	8.05526066869115	7.93096077508146e-16	6.25182767348218e-14
K11534	4.41418728867896	3.76476947839169	0.467270141860216	8.05694424087111	7.8225310644633e-16	6.25182767348218e-14
K09124	15.4145653804996	-9.44430557610299	1.17779730806051	-8.01861705020788	1.06942345837061e-15	8.17460810224198e-14
K18700	15.4145653804996	-9.44430557610299	1.17779730806051	-8.01861705020788	1.06942345837061e-15	8.17460810224198e-14
K10120	4.83479814083161	4.42954061950615	0.553954078504174	7.99622349828547	1.28293413467776e-15	9.24628958492755e-14
K10121	4.83479814083161	4.42954061950615	0.553954078504174	7.99622349828547	1.28293413467776e-15	9.24628958492755e-14
K10122	4.83479814083161	4.42954061950615	0.553954078504174	7.99622349828547	1.28293413467776e-15	9.24628958492755e-14
K10213	4.83983699000101	4.43107800997839	0.553952649502338	7.99901943597381	1.25413922792955e-15	9.24628958492755e-14
K07048	5.58673582050214	4.7184254409434	0.591677241440808	7.974661032176	1.52799600602008e-15	1.06263182986979e-13
K09459	15.4237362401461	-8.72985037546023	1.09480490629532	-7.97388678591236	1.53760403529227e-15	1.06263182986979e-13
K15303	15.4237362401461	-8.72985037546023	1.09480490629532	-7.97388678591236	1.53760403529227e-15	1.06263182986979e-13
K08322	4.81724889478355	4.1489353286257	0.522814246515302	7.93577328138909	2.09187835346808e-15	1.42615220179006e-13
K19118	15.0397241791268	3.43128977911128	0.433549718984624	7.91440895671062	2.4843043710304e-15	1.67110874024645e-13
K08965	4.2832982399952	4.05335838713237	0.512326132818599	7.91167603501413	2.53946528940486e-15	1.6857371559273e-13
K07306	5.5888971128686	4.709914060067	0.596480442452963	7.8961751716418	2.87592423609207e-15	1.88429061962136e-13
K00880	4.2982917055762	4.11797135712604	0.527941258562427	7.80005595383696	6.18797320953591e-15	4.00234933873188e-13
K04565	16.5597070099957	2.40672124495727	0.309920275446818	7.76561404860476	8.12506158595664e-15	5.18872603812041e-13
