	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K16924	17.9237239656757	1.81977942207985	0.299767618187132	6.07063375652483	1.27406449026163e-09	5.78170465680726e-06
K01734	244.372871064367	0.98094861017476	0.167655753121192	5.850968976088	4.88717386673118e-09	5.79971304161717e-06
K02033	117.528007238126	1.03113940009841	0.17759241550704	5.80621304775	6.39016421509164e-09	5.79971304161717e-06
K07040	81.68488286131	0.91839670898789	0.157173295004802	5.84321088999138	5.12041271721339e-09	5.79971304161717e-06
K15584	51.4727249464319	1.31684528013194	0.225768567350522	5.83272195764721	5.45303939866399e-09	5.79971304161717e-06
K08600	108.935891548852	1.39334243863157	0.245497914491851	5.67557749529404	1.38221550813313e-08	1.04541566265136e-05
K06148	28.6638787281829	1.19603165692092	0.216829900273037	5.5159904395789	3.46821113175437e-08	1.79514399412107e-05
K10823	104.359661064093	0.835232252483259	0.151546726580539	5.51138431907586	3.56022387551557e-08	1.79514399412107e-05
K16926	79.8779280641862	1.57849613594747	0.28545780743819	5.52970034385646	3.20778263734963e-08	1.79514399412107e-05
K02034	173.09294460563	0.924179444546041	0.171853817774792	5.37770680053872	7.54405382269942e-08	3.423491624741e-05
K03453	120.528754975809	-1.30639551661436	0.243935165020093	-5.35550303502471	8.53187146497902e-08	3.51978479164316e-05
K16066	17.9118429917397	-1.4341613095463	0.268878383527161	-5.33386615440369	9.61434024068306e-08	3.63582300101831e-05
K01673	67.9859012218855	-1.01839462161773	0.195349323473206	-5.21319758630961	1.85613009565876e-07	6.47932182623033e-05
K00050	37.0044166424699	1.25179848281294	0.245170979946179	5.10581832763299	3.29366013695799e-07	0.00010676164072511
K15738	68.3163227327688	-0.964724556546825	0.190804450654406	-5.05609042785998	4.27938479710408e-07	0.000129465654728389
K07259	49.8275860614472	-0.943971696129085	0.189748061511952	-4.97486872122603	6.52918729193753e-07	0.00018476371611714
K08722	67.4028939758977	0.852149115846983	0.171681276735551	4.96355299803361	6.92151426617757e-07	0.00018476371611714
K15583	125.390118601311	0.783711841056044	0.158366897047043	4.94870996192621	7.47069729714956e-07	0.000188344579635915
K02057	197.873312147523	0.772404130678891	0.15716016452143	4.91475771249633	8.88923234239712e-07	0.000192847134923199
K06407	57.9484542736157	1.25461719005981	0.255315422034074	4.91398905739571	8.92417327762712e-07	0.000192847134923199
K07263	108.796945218563	-1.33164971264588	0.270638593338348	-4.92039844066539	8.63682073247301e-07	0.000192847134923199
K02799	29.1833861630942	-1.29008748587706	0.264506001239591	-4.8773467514202	1.07522324816599e-06	0.00022178923182624
K02800	29.2710291793512	-1.28022261593222	0.265277047315073	-4.82598335924512	1.39314141243809e-06	0.000274872857810612
K04096	484.929061910291	-1.11557154408971	0.232505767584781	-4.79803815482954	1.60227261783352e-06	0.000302963047488689
K03205	418.575149521649	1.10382175929087	0.230450088948885	4.78985173894075	1.66904587718177e-06	0.000302965207626034
K01633	135.596426799244	-0.796456814719919	0.167939794537732	-4.74251392835289	2.11082311267362e-06	0.000354774640196774
K03828	54.1055792523378	-1.56361124235415	0.329381976873492	-4.74710625394874	2.06347564815897e-06	0.000354774640196774
K07718	48.6683346925329	1.37347632020162	0.291015906771302	4.71959191316983	2.36318250033798e-06	0.000371096803676015
K13963	15.5328929516573	2.1831607144202	0.462644000663491	4.7188782547472	2.37148684588022e-06	0.000371096803676015
K12524	19.5289424518515	-1.36231008678056	0.289159895918546	-4.71126911445671	2.46178894395363e-06	0.000372386607588718
K04769	79.5029322225612	1.22097969638746	0.262022025812289	4.65983610577136	3.16461259888609e-06	0.000440566946301766
K05801	340.238409619213	-1.09198123566893	0.234466380100697	-4.65730410986834	3.20377021330064e-06	0.000440566946301766
K15727	36.1861560019071	2.08568678775794	0.447452993361743	4.66124222812333	3.14306543805432e-06	0.000440566946301766
K00882	66.7972022686245	0.725163630330998	0.156092658025994	4.64572542681819	3.3888348957582e-06	0.000442903213345675
K06387	53.8926820055741	1.18839514885834	0.255894650069788	4.64407969660264	3.41595691209754e-06	0.000442903213345675
K13012	25.3343562037069	1.3130309907412	0.284140436642331	4.62106346515548	3.81777952650461e-06	0.000481252319202164
K00563	49.4945739718918	0.926885026579714	0.201028646080751	4.61071118295943	4.0129374281291e-06	0.000492181352671618
K03771	27.0394535300882	-0.789275007153617	0.171858004332147	-4.59259963026336	4.3775840415008e-06	0.000509371189239247
K05807	27.8195980418453	-0.960786574708316	0.209034191735072	-4.59631300857234	4.30032543032625e-06	0.000509371189239247
K16786	363.172529231467	0.752950598874672	0.164625862920448	4.5737078337352	4.79167903224823e-06	0.000543615986208561
K03787	486.058712838165	-0.941338864000885	0.206256926827386	-4.56391394209359	5.02086667266794e-06	0.000555724218550418
K07079	58.4653655068323	1.02693015438192	0.225813659582595	4.54768837403436	5.4238366564841e-06	0.000586032636836306
K10542	97.0813054253054	0.695262720508486	0.153757083757344	4.52182561946696	6.13085580836899e-06	0.000647019154846011
K03543	27.5325689271757	-1.01097699519301	0.224244403952183	-4.50837112264607	6.53272319829707e-06	0.000673761315315275
K07742	111.408316440917	0.925822213259728	0.205837370041814	4.49783347441552	6.86494327537694e-06	0.000692291390748013
K03424	602.59649222308	-0.675243258068237	0.150818670929918	-4.47718610636749	7.56333134121526e-06	0.000746139078835541
K03183	436.439797741942	-0.900984030515856	0.201771667051647	-4.46536445716749	7.99325643782173e-06	0.000759243053207222
K08289	521.611024672131	-0.998666102185733	0.223697395369974	-4.46436178004681	8.03077711633906e-06	0.000759243053207222
K03303	485.659629746206	-1.07724423235012	0.242142532065471	-4.44880221232202	8.6350486465439e-06	0.000799711239959515
K01273	40.3045674100945	0.919464665654233	0.20742929643169	4.43266540200134	9.30752500056525e-06	0.000823630895094784
K02361	34.4122414158975	-1.25801837262624	0.284521568112754	-4.42152199909041	9.80080835943551e-06	0.000823630895094784
K02798	30.545522364104	-1.15242647887988	0.260089897370065	-4.43087751786134	9.38503875734921e-06	0.000823630895094784
K07335	63.0760674461367	0.914766680564458	0.206583832935687	4.42806519544655	9.50821641888917e-06	0.000823630895094784
K15533	67.3126169406643	0.936231730761637	0.211613481874445	4.42425370287667	9.67762400897424e-06	0.000823630895094784
K02507	25.9981983429013	-1.50101481849521	0.340033989955028	-4.41430816576229	1.0133352630756e-05	0.000826518386311361
K03803	60.6782846104764	-1.2341162899447	0.279833069822049	-4.41018744042475	1.03281181041783e-05	0.000826518386311361
K08309	45.5161582585184	0.859060418475512	0.194839387406847	4.40906959269839	1.03815663331308e-05	0.000826518386311361
K06012	43.4296080974376	1.10514931126498	0.251991258222955	4.38566527687708	1.15631819310069e-05	0.000904719303498439
K06147	1064.93415258925	0.771070482100466	0.176088474015398	4.37888105063049	1.1929021654377e-05	0.000917523733348522
K04516	361.590343432169	-1.28781997156928	0.294652147943363	-4.37064511682034	1.23879991603552e-05	0.000936945669828195
K01356	285.738779472573	0.72001193430844	0.164976234247442	4.3643373095092	1.27508702129203e-05	0.000942337179635047
K03823	78.332277541683	0.787879547011581	0.180718502211817	4.35970604763049	1.30237272894317e-05	0.000942337179635047
K16787	354.764906113787	0.694279639680261	0.159285035762318	4.35872482532665	1.30822481967845e-05	0.000942337179635047
K00029	47.3629159212132	-0.882767454095068	0.203177271172242	-4.34481400897795	1.39393716784335e-05	0.000952120988936566
K02342	402.376165695591	-0.816605944104258	0.188026534192736	-4.34303566573853	1.40527309568813e-05	0.000952120988936566
K03587	509.198826976622	-0.91647836931255	0.210570055626375	-4.35236798787147	1.34674965544311e-05	0.000952120988936566
K04072	80.65415047579	0.83736943954404	0.192810587149918	4.3429640038021	1.4057317377424e-05	0.000952120988936566
K07088	468.054848653506	-0.788360972233503	0.18249344206355	-4.31994138155919	1.56070652299534e-05	0.00102644727555839
K07507	44.2645295480999	-0.733171438798943	0.169604442117867	-4.32283158178973	1.54039323027471e-05	0.00102644727555839
