	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K01453	99.8176584411653	-5.13343738322293	0.555964575861659	-9.23338933108625	2.62200988169036e-20	1.59077339522154e-16
K03416	49.3979239566727	-5.32053265489018	0.600031053884719	-8.86709549521479	7.50785213623466e-19	1.51833796368452e-15
K17490	49.3979239566727	-5.32053265489018	0.600031053884719	-8.86709549521479	7.50785213623466e-19	1.51833796368452e-15
K12583	50.0237891718964	-5.24560793213523	0.595035439179762	-8.81562271209618	1.1902165811826e-18	1.80526099950871e-15
K03432	49.5875594003679	-5.22889562790937	0.601543580891108	-8.69246351222542	3.54663758343145e-18	1.95613183806169e-15
K03433	49.5875594003679	-5.22889562790937	0.601543580891108	-8.69246351222542	3.54663758343145e-18	1.95613183806169e-15
K05991	91.6182540520686	-5.39189641926457	0.620036093548835	-8.69610088084314	3.43483099417934e-18	1.95613183806169e-15
K07653	49.5240760811145	-5.24377940968409	0.601422720234262	-8.71895795297121	2.80773803197451e-18	1.95613183806169e-15
K10240	49.4477096001958	-5.27020604551652	0.602681690706061	-8.74459291992478	2.2382112199921e-18	1.95613183806169e-15
K10241	49.4477096001958	-5.27020604551652	0.602681690706061	-8.74459291992478	2.2382112199921e-18	1.95613183806169e-15
K16163	49.7838400484974	-5.25320052766852	0.601618719514383	-8.73177704960515	2.50702041813838e-18	1.95613183806169e-15
K02303	184.836841257931	-3.51893116250769	0.406272317872351	-8.66150856877559	4.65561521320335e-18	2.19558856229014e-15
K14337	53.2148556166304	-5.22103972945423	0.602869411068154	-8.66031620380886	4.70457414039424e-18	2.19558856229014e-15
K02802	50.430954616375	-4.62388555306924	0.53619614268966	-8.62349648745133	6.49401686695464e-18	2.34048049379675e-15
K03889	50.1209858023076	-5.14713141990359	0.596697530509495	-8.62603104039775	6.35177879149913e-18	2.34048049379675e-15
K03890	50.1209858023076	-5.14713141990359	0.596697530509495	-8.62603104039775	6.35177879149913e-18	2.34048049379675e-15
K03891	50.122741764785	-5.14527003038655	0.596734874087774	-8.62237193402196	6.5581289590481e-18	2.34048049379675e-15
K02803	100.775737093362	-4.64164446922019	0.546886391978602	-8.48740165654332	2.11308427530779e-17	7.12226794349575e-15
K02228	59.105799352599	-4.55528822603443	0.538715677204591	-8.45583007658499	2.77108902230718e-17	8.84852478859877e-15
K11045	190.412591696468	-5.37307316613737	0.643669353696536	-8.34756717137501	6.96834011959685e-17	2.1138459752797e-14
K02021	49.7041548766905	-5.02287742652012	0.602962869471956	-8.33032626191211	8.0619865992309e-17	2.32914631893019e-14
K17898	50.4260272938122	-4.56536739876683	0.574098068164826	-7.9522430956101	1.83164386512001e-15	4.83155796942744e-13
K17899	50.4260272938122	-4.56536739876683	0.574098068164826	-7.9522430956101	1.83164386512001e-15	4.83155796942744e-13
K09709	59.0145895772101	-4.46991093664567	0.572111302054022	-7.81300932283208	5.58384643720324e-15	1.41154984727133e-12
K16783	123.978681234911	-3.11251113284249	0.41136808511182	-7.56624357963119	3.84171396121399e-14	9.32307144107412e-12
K09992	60.9965152118168	-4.6637023049156	0.626937629398339	-7.43886167654552	1.01556593732946e-13	2.36978405452992e-11
K01167	59.6267655144891	-4.22227587375158	0.569530669902501	-7.41360579312507	1.22910908989247e-13	2.76185364754726e-11
K17316	95.9372241521982	-3.94435833779515	0.558659710307326	-7.06039520126717	1.66029722634948e-12	3.47345630078011e-10
K17317	95.9372241521982	-3.94435833779515	0.558659710307326	-7.06039520126717	1.66029722634948e-12	3.47345630078011e-10
K15583	44438.7374999121	1.19049067470198	0.176833919831476	6.73225292883022	1.67055909590009e-11	3.37842734494194e-09
K00563	15757.2570571317	1.31794788801512	0.196668585156779	6.70136456701757	2.06482175101007e-11	4.04105598818648e-09
K07667	28407.0667211682	1.32444051872159	0.197790140981459	6.69619078155038	2.13922406609553e-11	4.055835127813e-09
K06284	19259.2996143685	1.51580699411289	0.22794090240212	6.64999996989919	2.93093079487116e-11	5.38847185832827e-09
K10823	45192.1880765588	1.15582525346359	0.174970570935976	6.60582661004475	3.95305346481406e-11	7.05387510912556e-09
K09775	16400.0869529108	1.35112660249358	0.205751897537336	6.56677590177949	5.14163357835501e-11	8.91265454853711e-09
K02315	70153.000393461	1.28773329290479	0.196889537126025	6.54038458163747	6.13608367981553e-11	1.0341005468178e-08
K17315	98.1280649851475	-3.68092992320786	0.563361411001245	-6.53386946874096	6.40918098140505e-11	1.05093245984282e-08
K10201	15130.7438436426	1.57799363907491	0.242100160494707	6.51793718703218	7.12808273313221e-11	1.13805468268192e-08
K10200	13612.7778899148	1.54480191984429	0.238561297548582	6.47549261224864	9.45031115714203e-11	1.43337594475952e-08
K10202	20357.4818381061	1.5075082202278	0.232763797498097	6.47655793740916	9.38385948201265e-11	1.43337594475952e-08
K02057	70232.5521925348	1.10123027494064	0.170812122612895	6.44702646448765	1.14065876456355e-10	1.68789676209929e-08
K03205	113556.456533922	1.20331623188761	0.187617101084781	6.41368097540242	1.42047306994474e-10	2.05190717032255e-08
K03091	130402.030733806	1.15340420383701	0.181264187248891	6.36311133127079	1.97707275441072e-10	2.35325533663976e-08
K03790	34507.1847711002	1.25767979509218	0.19735129961059	6.37279712661536	1.85611346261244e-10	2.35325533663976e-08
K06379	21288.2230729633	1.2621707920752	0.198592444769413	6.35558313177883	2.07637418807525e-10	2.35325533663976e-08
K06385	21274.2459882111	1.26405920067026	0.198731022246466	6.36065364320712	2.00896989016958e-10	2.35325533663976e-08
K06398	20883.5840200521	1.27158172349209	0.199877554579698	6.36180348596902	1.99398454806696e-10	2.35325533663976e-08
K06399	21287.3796556773	1.26209150254158	0.19859364875688	6.35514534549212	2.08229638908163e-10	2.35325533663976e-08
K06405	21368.9340425897	1.26308552124866	0.198514411883944	6.36268928417692	1.98251488878979e-10	2.35325533663976e-08
K06406	21342.1395901171	1.26383009895174	0.198608281213081	6.36343102730852	1.97296011473921e-10	2.35325533663976e-08
K06407	21436.9805776038	1.26089705569091	0.198271736073921	6.35943922547193	2.0249162632401e-10	2.35325533663976e-08
K06919	52110.6409540267	1.42661357328138	0.224513500284633	6.35424404979099	2.09454076443954e-10	2.35325533663976e-08
K07260	28871.7725713413	1.42975409472556	0.224563356887213	6.36681832042461	1.9298954196121e-10	2.35325533663976e-08
K09779	21302.8506817393	1.26422156815251	0.198600986405428	6.36563589654941	1.94482291058637e-10	2.35325533663976e-08
K06012	21262.9397686534	1.26165940395748	0.198665877379527	6.35065981435372	2.14393348478792e-10	2.36495353676514e-08
K07089	27515.902784474	1.13939461986517	0.179723391294444	6.33971244176269	2.30194400324619e-10	2.48930732615573e-08
K13012	16293.0942608121	1.54097464445662	0.243160659302792	6.33726956027762	2.33872618412521e-10	2.48930732615573e-08
K00702	20920.7906032414	1.29555665341046	0.205094740769762	6.31686921150672	2.66915286660131e-10	2.78782954657803e-08
K01266	12981.9875307564	1.54260616933299	0.244467871167972	6.31005686744445	2.7893295729258e-10	2.78782954657803e-08
K06283	21204.4722049247	1.27963168495814	0.203023713697948	6.30286808201104	2.92187571433339e-10	2.78782954657803e-08
K06390	21210.105365483	1.27916404060575	0.203046159235551	6.29986819460993	2.9789885360049e-10	2.78782954657803e-08
K06392	21210.105365483	1.27916404060575	0.203046159235551	6.29986819460993	2.9789885360049e-10	2.78782954657803e-08
K06393	21210.105365483	1.27916404060575	0.203046159235551	6.29986819460993	2.9789885360049e-10	2.78782954657803e-08
K06396	21209.1458750642	1.27909581696548	0.203048406702094	6.29946246681032	2.9867961187996e-10	2.78782954657803e-08
K06397	21209.1458750642	1.27909581696548	0.203048406702094	6.29946246681032	2.9867961187996e-10	2.78782954657803e-08
K06382	21117.4671482665	1.27738153654534	0.20300680336715	6.29230900323632	3.12778062791977e-10	2.80501754478338e-08
K06400	22321.3965195916	1.31528413723838	0.209056968182136	6.29151062830144	3.14391285718263e-10	2.80501754478338e-08
K17883	64.3017760868791	-2.69496975490896	0.428046082006239	-6.29598042873731	3.05462914355885e-10	2.80501754478338e-08
K04769	21139.7231843509	1.2760309864252	0.202907931974134	6.28871909545587	3.20096071140807e-10	2.81452588929171e-08
K07335	31263.0286381488	1.15355741584403	0.18356115197223	6.28432216430276	3.29287225430299e-10	2.8539794238366e-08
K15582	43600.883948997	1.18419712431546	0.188582288490527	6.27947159722235	3.39725649307308e-10	2.90297959767245e-08
K07775	12642.962292416	1.55927624837834	0.249567887817813	6.24790417554293	4.1599674658322e-10	3.50535036322277e-08
K15581	41782.9889553547	1.16202664330373	0.186148822627806	6.24246034382465	4.30741006572316e-10	3.53149417145168e-08
K16926	18278.5974648176	1.3874426051955	0.222233507197306	6.24317468006157	4.28777585217794e-10	3.53149417145168e-08
K13950	64.6006781615039	-2.64886748306841	0.427590855808171	-6.19486466346876	5.83351321790039e-10	4.71892329240022e-08
K06295	16974.3133756048	1.48984090185907	0.241078550689915	6.17989820162541	6.41429485544024e-10	5.12046406420473e-08
K03151	26633.7279057419	1.05957318799135	0.171605535548678	6.17446974891316	6.63858901659571e-10	5.23069085242677e-08
K10542	19211.6118633453	1.24170933741618	0.203583978628788	6.09924880032082	1.06568087768278e-09	8.21511643283445e-08
K16328	14096.7820713194	1.42458445813563	0.233590314875685	6.09864522377042	1.06971188098553e-09	8.21511643283445e-08
K10541	19100.2651484211	1.24075465621946	0.203564696852448	6.09513670790774	1.09343965898412e-09	8.29237301382082e-08
K01232	13766.3661282486	1.35979477676775	0.223352748373969	6.08810407155139	1.14255596395931e-09	8.55788522634706e-08
K01839	25490.3558154274	1.00727085616534	0.166309229666383	6.05661428524401	1.39016385472461e-09	1.02855172031881e-07
K05602	65.3131736194482	-2.56601331620103	0.424879344290824	-6.03939294927132	1.54695102645369e-09	1.08178259017957e-07
K07654	65.3008818821068	-2.56782864326967	0.424971720237778	-6.04235181068737	1.51883829885381e-09	1.08178259017957e-07
K07670	65.3131736194482	-2.56601331620103	0.424879344290824	-6.03939294927132	1.54695102645369e-09	1.08178259017957e-07
K12503	65.3149295819255	-2.56575402447734	0.424868006459776	-6.03894382600504	1.55126232644837e-09	1.08178259017957e-07
K16789	21786.076893108	1.10979924327094	0.183713188403793	6.04093398472654	1.53224664944212e-09	1.08178259017957e-07
K07699	27258.3965178013	1.18748501792068	0.196972816037756	6.02867462529987	1.65309717447398e-09	1.13969779062882e-07
K07015	23815.0850890982	1.15296100843575	0.191330173148529	6.0260281452874	1.68037933132172e-09	1.14325356887365e-07
K17320	69962.4121489516	1.39205216428184	0.231063752489788	6.02453716466569	1.69594233061856e-09	1.14325356887365e-07
K17319	74607.6689224387	1.40769471971541	0.233958877465265	6.01684678506976	1.77847263573134e-09	1.18571356933868e-07
K01571	25856.9605278	0.982952346380941	0.164358601345142	5.98053486909887	2.22406109067393e-09	1.45090092872245e-07
K10010	10300.5134145003	1.44282121674483	0.241223086922533	5.98127333147089	2.21399992313228e-09	1.45090092872245e-07
K19310	11725.603554816	1.45052028229425	0.242971582737664	5.96991741153688	2.37373715015098e-09	1.53207056276234e-07
