	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K07284	571.730607674649	-2.36440915617073	0.483908848549429	-4.8860630741891	1.02872254203236e-06	0.0024000096905615
K00024	5761.42970336463	-0.975299805858316	0.359009650316122	-2.71663952486939	0.00659483917194612	0.0845580275299826
K00029	5799.55227645697	-1.01165057734146	0.352308232581744	-2.87149286841242	0.00408538000225079	0.0845580275299826
K00041	5352.94516952472	-1.08703350019757	0.375651814884256	-2.89372620369876	0.00380699965013795	0.0845580275299826
K00046	5241.84914131398	-1.04610427089026	0.397810612346853	-2.62965400726453	0.00854718080330204	0.0845580275299826
K00097	5733.30222095479	-1.03346679040491	0.355944514154321	-2.90344913127904	0.00369076922864795	0.0845580275299826
K00208	5768.11371196872	-1.00327031800134	0.348627999868759	-2.877767472432	0.00400500229121135	0.0845580275299826
K00209	493.6262345691	1.64922050535547	0.653002880884253	2.52559453202137	0.0115502702303759	0.0845580275299826
K00231	5041.41053826884	-1.20996709503761	0.449684389848999	-2.69070290708536	0.00713016604474504	0.0845580275299826
K00240	5786.67119716741	-0.99564927587153	0.351159761044171	-2.83531710156931	0.00457802201697732	0.0845580275299826
K00241	5653.69692863915	-1.01721928071772	0.357656004831885	-2.84412750513126	0.0044533222929744	0.0845580275299826
K00244	2376.86662493222	-0.925700990701377	0.367156213049993	-2.52127284735702	0.0116931144417189	0.0845580275299826
K00262	6095.94489910052	-0.865924218010573	0.340526948469995	-2.54289483373112	0.010993831297125	0.0845580275299826
K00265	5711.61332789981	-1.07724025136435	0.352093270833214	-3.0595309271748	0.00221683897741351	0.0845580275299826
K00278	5740.72012468116	-0.935368052190056	0.354099514364714	-2.64154005934797	0.00825300466801722	0.0845580275299826
K00330	5482.4872782801	-0.994147471642194	0.369262245942499	-2.69225322265142	0.00709710366851713	0.0845580275299826
K00331	5480.75259724987	-0.996383281315965	0.36941994147792	-2.69715618850944	0.00699344600506953	0.0845580275299826
K00337	5507.32974923696	-0.985403453405183	0.367128224928516	-2.68408525004323	0.00727285586700468	0.0845580275299826
K00338	5480.75259724987	-0.996383281315965	0.36941994147792	-2.69715618850944	0.00699344600506953	0.0845580275299826
K00339	5480.75259724987	-0.996383281315965	0.36941994147792	-2.69715618850944	0.00699344600506953	0.0845580275299826
K00340	5480.75259724987	-0.996383281315965	0.36941994147792	-2.69715618850944	0.00699344600506953	0.0845580275299826
K00341	5480.75259724987	-0.996383281315965	0.36941994147792	-2.69715618850944	0.00699344600506953	0.0845580275299826
K00342	5482.4872782801	-0.994147471642194	0.369262245942499	-2.69225322265142	0.00709710366851713	0.0845580275299826
K00343	5482.4872782801	-0.994147471642194	0.369262245942499	-2.69225322265142	0.00709710366851713	0.0845580275299826
K00346	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00347	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00348	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00349	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00350	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00351	5178.51997333762	-1.12407296214076	0.416869748550602	-2.69646086349274	0.00700806322157866	0.0845580275299826
K00364	804.773632766062	-0.80421499147057	0.301914817610048	-2.66371487771524	0.00772830360798569	0.0845580275299826
K00390	5297.25012924971	-1.09421434904587	0.374739241280291	-2.91993532704903	0.00350104033040844	0.0845580275299826
K00425	6355.86846897995	-0.987785615872161	0.311489416083624	-3.1711691148022	0.0015182672581826	0.0845580275299826
K00426	6355.67704441203	-0.987730896402803	0.311496231821549	-3.17092406102896	0.00151954861317745	0.0845580275299826
K00432	11002.8959826597	-0.955904153105126	0.371821441493638	-2.57086882688954	0.0101443742406288	0.0845580275299826
K00558	16543.9388290775	-1.01347989471239	0.37287472342557	-2.71801715439875	0.00656744330752966	0.0845580275299826
K00571	5610.31368369203	-0.985809750844701	0.3715231079944	-2.65342782085996	0.00796788096564284	0.0845580275299826
K00605	1008.48472461002	0.830940147814494	0.28011310226378	2.96644512912504	0.00301264113130453	0.0845580275299826
K00647	10596.1675536091	-1.11194734737174	0.383557773256785	-2.89903483882027	0.00374313300091584	0.0845580275299826
K00657	5476.42316613902	-1.03321028357481	0.367381438763147	-2.81236386643073	0.00491788357920475	0.0845580275299826
K00661	6144.87692542506	-0.879513804855131	0.343575743125535	-2.55988329343081	0.0104707319645687	0.0845580275299826
K00677	11916.7552548196	-0.98425413437744	0.372985631889473	-2.63885268017269	0.00831871221057843	0.0845580275299826
K00680	502.986538482142	-1.24303375855655	0.472383073395282	-2.63141045597203	0.00850312712872348	0.0845580275299826
K00684	5425.89083107673	-1.02114387250902	0.371157941988563	-2.75123810375177	0.00593704721838585	0.0845580275299826
K00700	5873.39955223232	-0.924284630206438	0.354806473295171	-2.6050388022022	0.00918638557704139	0.0845580275299826
K00748	6917.04944678073	-0.877790498553485	0.341508776240977	-2.57033071950717	0.0101601468563441	0.0845580275299826
K00767	5822.28155278862	-0.945324087514405	0.348317609511527	-2.71397156417129	0.00664818725862149	0.0845580275299826
K00782	5387.81334032552	-1.08252525670431	0.387109372150928	-2.79643257069542	0.00516701917147464	0.0845580275299826
K00783	7227.94639725617	-0.855410922947086	0.3264744910697	-2.62014627894607	0.00878920572567668	0.0845580275299826
K00818	5239.87114276947	-1.11455394875293	0.431223328335084	-2.58463277730387	0.00974827619532421	0.0845580275299826
K00845	6149.92529106207	-0.88454274903257	0.342628151574664	-2.58164060649235	0.00983319262612775	0.0845580275299826
K00847	11701.4766124716	-0.876067304282106	0.347261021274368	-2.5227919363571	0.0116427265167658	0.0845580275299826
K00848	5477.98988362491	-0.992077764462954	0.373034192602249	-2.65948211755689	0.00782608844133982	0.0845580275299826
K00857	5598.67174243409	-1.01314757686381	0.357604332413997	-2.83315241184184	0.00460914040843668	0.0845580275299826
K00865	6139.14961533947	-0.974170823147579	0.321534521374793	-3.02975499794639	0.00244752194560465	0.0845580275299826
K00874	11054.079753603	-0.944714896441335	0.373962539760935	-2.52622868869504	0.0115294403179902	0.0845580275299826
K00912	5848.72493956585	-1.0221155046063	0.349223322201099	-2.92682487001174	0.00342441651000319	0.0845580275299826
K00941	12104.9332073767	-0.975256878347794	0.366265636882032	-2.66270373232395	0.00775156293058801	0.0845580275299826
