	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K02229	72.581755165048	-9.64252340897287	0.427861697305641	-22.5365426952083	1.81986680687207e-112	1.99502898703351e-109
K03919	72.581755165048	-9.64252340897287	0.427861697305641	-22.5365426952083	1.81986680687207e-112	1.99502898703351e-109
K08224	72.8966004888889	-9.64887739105004	0.427516403502677	-22.5696074162207	8.62079146246834e-113	1.99502898703351e-109
K18851	93.8372883411145	-9.83754432995338	0.436057884336179	-22.5601799287021	1.0668797077349e-112	1.99502898703351e-109
K07653	78.0198366660859	-9.50754724296921	0.423108203697001	-22.4707229968479	8.02738685510658e-112	5.86668189327372e-109
K14337	81.2347578687628	-9.49012746980594	0.422254868692593	-22.4748799207213	7.3101009020011e-112	5.86668189327372e-109
K01451	153.336236613637	-9.82815646720259	0.438520739848219	-22.4120676039275	3.0017223952228e-111	1.88036467186457e-108
K15733	72.8867718181984	-9.6473548627202	0.432942763142127	-22.2832108168376	5.37624038232764e-110	2.94685175956334e-107
K00392	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K00966	71.8091319907265	-9.62586222864932	0.432873771150495	-22.2371113016749	1.5032802038849e-109	3.33063255820745e-107
K01616	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K01720	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K05308	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K06986	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K07110	79.3266369392176	-9.59607469343362	0.431917097657989	-22.2173994626909	2.3318755013286e-109	3.33063255820745e-107
K07182	72.1239773145675	-9.63226166137745	0.432620047355878	-22.2649452336956	8.08212719923479e-110	3.33063255820745e-107
K09146	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K11387	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K12428	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K12437	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K12954	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K13668	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K13686	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K13687	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K13693	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K14136	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K14339	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K14743	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K14949	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16647	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16648	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16649	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16652	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16653	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K16870	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K17744	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K18614	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K18701	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K18917	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K03365	71.4942866668855	-9.61941931997539	0.433199638525244	-22.2055109573108	3.03820529825081e-109	3.33063255820745e-107
K07156	78.5657820996734	-9.58204421798492	0.432185641347058	-22.171130415437	6.5251029054894e-109	6.97867713184659e-107
K16237	117.083185432583	-9.89083014013688	0.449101942753451	-22.0235746020069	1.71211567961709e-107	1.78753029883832e-105
K08168	71.5274795650604	-9.44644747658698	0.431271183743105	-21.9037297938597	2.39362406939819e-106	2.44093989402583e-104
K00130	72.8027136273848	-8.536272631312	0.391717591636324	-21.7919052234886	2.76888138022315e-105	2.75944201188148e-103
K00697	71.9697029946619	-9.38941363120833	0.432457280891181	-21.7117714190387	1.58817326425675e-104	1.51394342690561e-102
K01087	71.9697029946619	-9.38941363120833	0.432457280891181	-21.7117714190387	1.58817326425675e-104	1.51394342690561e-102
K01692	87.3463183116337	-8.1273348902547	0.374801480548925	-21.6843724265753	2.88160435026622e-104	2.68847554806753e-102
K03889	71.6548576708209	-9.38301162517472	0.432800504134595	-21.679761311592	3.18527135361101e-104	2.73870880109495e-102
