	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K19046	111.277514476529	3.27636513397659	0.539668963908573	6.07106458419879	1.27065070118793e-09	1.50241738908461e-06
K19123	111.519195088516	3.25944177747807	0.528707364091207	6.16492600416246	7.05161075867306e-10	1.50241738908461e-06
K19124	111.277514476529	3.27636513397659	0.539668963908573	6.07106458419879	1.27065070118793e-09	1.50241738908461e-06
K19125	111.290963187153	3.27529039075551	0.538150292540369	6.08620014920797	1.15621888502094e-09	1.50241738908461e-06
K19126	111.277514476529	3.27636513397659	0.539668963908573	6.07106458419879	1.27065070118793e-09	1.50241738908461e-06
K11741	733.536576151027	2.19880511523492	0.377992650592668	5.81705784963633	5.98924190360053e-09	5.90139968901439e-06
K07126	3257.39908780693	2.4230041908208	0.421637854234882	5.74664766572647	9.10301355300031e-09	7.68814516076255e-06
K00936	129.195717258098	-3.30653311663931	0.589543152278146	-5.60863628703348	2.03927077760554e-08	1.50702110465049e-05
K01912	1283.98711757949	2.0098899996004	0.36015488240081	5.58062682977495	2.39653323858778e-08	1.57425605628122e-05
K07722	260.853732647373	2.71686898194783	0.49509244469681	5.48759935856346	4.07432852776715e-08	2.40874302561594e-05
K18346	100.052317675682	3.73072250822512	0.720861924752324	5.17536351986816	2.274676572697e-07	0.000122253526343497
K18216	22.8184092634982	-3.50756453186619	0.696759706804005	-5.03410931719225	4.80075671659951e-07	0.000218323643911818
K18217	22.8184092634982	-3.50756453186619	0.696759706804005	-5.03410931719225	4.80075671659951e-07	0.000218323643911818
K07004	24.4031278919466	-3.18060860355776	0.643182683860163	-4.94510919427873	7.61011951250023e-07	0.000321364475413581
K19169	131.682245224446	2.67025704011303	0.544273322977245	4.90609575627623	9.29071798884918e-07	0.000366178165000509
K03366	143.375940269216	-2.08443554776587	0.429314514902762	-4.8552645564243	1.20226124674979e-06	0.000444235530674046
K09118	125.467468283914	-3.12140019011557	0.650587570303244	-4.79781713115216	1.6040412013813e-06	0.000557828916621545
K10710	118.16220506182	3.82126751373006	0.801313861692821	4.7687525405556	1.85370192297981e-06	0.000608838098258703
K01218	1022.63279616871	2.39475045658255	0.507494409876137	4.71877208887293	2.3727246156133e-06	0.00063761581488663
K07577	94.9912877030942	3.62489501922625	0.767366833119364	4.72380986873118	2.31466833202172e-06	0.00063761581488663
K16214	14.2227613709917	-3.21727325191811	0.6812961549157	-4.72228300234014	2.33211859961997e-06	0.00063761581488663
K19355	128.729084482099	3.05792736906945	0.646045210900167	4.73330243375489	2.20895969279185e-06	0.00063761581488663
K01974	97.5433905328887	3.75125505190503	0.799472304292094	4.69216385829231	2.70330469853655e-06	0.000694866842510786
K01635	28.8621493501305	-2.39758684996279	0.513836737019505	-4.66604794330183	3.07048087265941e-06	0.000715621048828845
K02334	118.582590908534	3.2057853430587	0.685996839859152	4.67317800431399	2.96574513386948e-06	0.000715621048828845
K06297	137.47257221428	2.61862545650563	0.561819510847382	4.66097279632743	3.14718323233254e-06	0.000715621048828845
K17992	154.90149626871	2.50365337380129	0.538110029713089	4.65267925806214	3.27649688316325e-06	0.000717431465676339
K00102	97.8731390814636	3.41946250107272	0.738297298890409	4.6315522299917	3.62934412585661e-06	0.00076631008828801
K18830	13.1110308392076	-3.20303531455405	0.697687636453368	-4.59093030634224	4.41274679847757e-06	0.0008995916921586
K02241	170.135489299061	2.57659741684629	0.563730091492822	4.57062245874292	4.86277660811972e-06	0.000954630214712239
K06295	153.01626990181	2.63031266091414	0.576247987344384	4.56454984430546	5.00567264142074e-06	0.000954630214712239
K01479	89.7276100689414	-2.16754685257326	0.478318840998891	-4.53159413090794	5.85402413408522e-06	0.0010487572933549
K02531	17.3849605389673	-2.63053161909305	0.579900959531853	-4.53617393773006	5.72839415701514e-06	0.0010487572933549
K17624	15.6719883524348	-3.07047949096023	0.67863367771322	-4.5245020867617	6.05378557377422e-06	0.00105264647976921
K15372	206.27278322158	2.25025574950022	0.498184942701549	4.5169083940947	6.27490345533651e-06	0.00105992083508427
K10747	109.284186762758	2.83552950605848	0.630138545298814	4.49985090931688	6.80011390235301e-06	0.00111672981640864
K02303	110.510685664675	2.77013382977485	0.619131012405288	4.47422883730705	7.66875780471526e-06	0.00121102983953799
K16650	22.7269046490693	-3.80225725869356	0.850419016061549	-4.47103978965867	7.78402129608314e-06	0.00121102983953799
K00179	772.97655372536	1.73880743555461	0.389775934325048	4.4610435956381	8.15614945407142e-06	0.00123638860442231
K12294	17.9511326349886	-2.57019937038563	0.578500517034774	-4.44286443089062	8.87691017791371e-06	0.00131200732429565
K00180	783.661762551314	1.72149206942922	0.388600968046515	4.4299737030587	9.42445797640041e-06	0.00132660465610665
K22187	97.1756808491814	3.55235174585235	0.801543804850566	4.43188722107911	9.34118757909047e-06	0.00132660465610665
K12295	17.9016775189863	-2.56636211691368	0.58098337584175	-4.4172728921812	9.99540036286658e-06	0.00137425132430854
K02168	182.358241451735	-2.02553048595948	0.464831058896304	-4.35756270411213	1.31518825933841e-05	0.0017671347702747
K15125	135.078935797368	-2.10360673620461	0.48372684271419	-4.34874923293751	1.36916159446018e-05	0.00179877407698857
K00355	200.801202039945	-1.95211084518211	0.449527597817816	-4.34258286845662	1.40817343387028e-05	0.00180980898718285
K01361	36.8924189555223	-2.53168773959885	0.586413733289137	-4.3172381475428	1.57993667663721e-05	0.00194595534005816
K18332	161.00849352006	2.31042778240643	0.534788582726037	4.32026385198658	1.55842749955821e-05	0.00194595534005816
K00333	175.493107298268	2.18903081091069	0.510627394152594	4.28694354431076	1.81148307095244e-05	0.00218560977866751
K16937	192.185179289486	2.04999894081696	0.479753992523963	4.27302111657689	1.92842186239224e-05	0.00228016601009259
K13252	6.12617772681373	-2.71776651864413	0.637412905929332	-4.2637456715466	2.01028248092797e-05	0.00233035098573454
K06937	153.225990733948	2.48708225648423	0.587335615851998	4.2345163299461	2.29044141531351e-05	0.00260405570141028
K06990	151.724495705368	2.53514579928501	0.601960811241167	4.21147980390594	2.5370323935094e-05	0.0027270791837141
K09141	151.656128547733	2.53774831743364	0.602428682638431	4.21252903550204	2.52527241226664e-05	0.0027270791837141
K11646	151.656128547733	2.53774831743364	0.602428682638431	4.21252903550204	2.52527241226664e-05	0.0027270791837141
K01674	112.873732899792	-1.9761111894144	0.46983321564898	-4.20598442935714	2.59948130929896e-05	0.00274430955367418
K12998	72.241530782037	-2.89186869342909	0.690228585673517	-4.18972606097912	2.79291419344435e-05	0.00289679100204263
K08969	87.7169436603995	-2.18342807765569	0.522854904577235	-4.17597321654876	2.967147323849e-05	0.00302444396182677
K10009	174.421715973655	-1.51465332037169	0.364321264030322	-4.15746614297437	3.21796948528637e-05	0.00322451450796831
K02074	192.250416550151	-1.90883143095073	0.459937147861621	-4.15020060855147	3.32184008201622e-05	0.00327311976081331
K21936	81.9077821457799	-2.30839168759131	0.557858364346652	-4.13795299151754	3.50418140355451e-05	0.00339618368160889
K01220	29.7682310665303	-2.32650847921346	0.568614711452677	-4.09153761299947	4.28522424848803e-05	0.00374980394774933
K02786	29.1829271483771	-2.35465996342939	0.57434205637974	-4.09975194620355	4.13593197367127e-05	0.00374980394774933
K02787	29.7550602487562	-2.33363004162101	0.56855938565755	-4.10446138167628	4.05257958717526e-05	0.00374980394774933
K02788	29.7550602487562	-2.33363004162101	0.56855938565755	-4.10446138167628	4.05257958717526e-05	0.00374980394774933
K02843	161.446968560384	-1.82846109455619	0.446720855532702	-4.0930730497814	4.25693536025587e-05	0.00374980394774933
K07224	149.114144214236	-1.76758047343577	0.432167309113938	-4.09003743725965	4.3130356638524e-05	0.00374980394774933
K07590	89.3494951863311	-2.46364833807377	0.601976220139729	-4.09260076336887	4.2656178438455e-05	0.00374980394774933
K00839	88.2825299418436	-2.24921214142936	0.551405559532037	-4.079052346404	4.52196549457005e-05	0.00377497430586531
K02075	192.79965626073	-1.87031659768997	0.458891235226378	-4.07572961546611	4.58702938461861e-05	0.00377497430586531
K03192	45.7826490593354	-2.92429649370859	0.716657776460346	-4.08046433006283	4.49458264392255e-05	0.00377497430586531
K05786	210.938612453686	-1.64058503466894	0.402839233111662	-4.07255525236836	4.65001644967112e-05	0.00377497430586531
K15921	226.226929645277	3.80667699228994	0.934843609840485	4.07199338180156	4.66125041150486e-05	0.00377497430586531
K07241	78.3181395667197	-2.36750782428304	0.585666447706804	-4.04241669221977	5.29031110363194e-05	0.0041767516986272
K16301	149.498283355473	-1.74068854858887	0.430645265379899	-4.04204733808765	5.29865320360352e-05	0.0041767516986272
K01746	10.0375161993753	-2.79083903824348	0.695192755760476	-4.01448233618396	5.95764049289038e-05	0.00463441718341683
K21828	29.2547900104877	-2.54777504682898	0.63661905939956	-4.00204016705369	6.27986341155717e-05	0.00482163019339298
K03894	68.1405980410809	-2.78444637349183	0.697375422216656	-3.9927509412954	6.5311156999503e-05	0.00482649450226327
K03895	68.1405980410809	-2.78444637349183	0.697375422216656	-3.9927509412954	6.5311156999503e-05	0.00482649450226327
K03896	68.1405980410809	-2.78444637349183	0.697375422216656	-3.9927509412954	6.5311156999503e-05	0.00482649450226327
K08088	70.2870885887064	-2.73686816596342	0.686002798704696	-3.98958746397412	6.61883100291206e-05	0.00483092949249581
K09824	182.090143744804	-1.99582662928249	0.504336416832225	-3.95733197657713	7.5791564059091e-05	0.00546438691118714
K02614	471.939208570745	1.35362735308642	0.342586628504875	3.95119727525254	7.77611905073007e-05	0.00547290664618049
K13888	169.275719959675	-1.88897344067611	0.478014403704001	-3.95170820385114	7.75953204722228e-05	0.00547290664618049
K01274	6.85214641063249	-2.36252792679406	0.599456937152514	-3.94111366533904	8.11041800826104e-05	0.00558342512502687
K12979	99.5836395524028	-2.42117387297589	0.614390995254335	-3.9407704404483	8.1220324890445e-05	0.00558342512502687
K00899	85.5509315156894	-2.21521495361542	0.563355708061434	-3.93217805716073	8.41796756575231e-05	0.00572034761479628
