	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K01453	104.345086186234	-5.15073401105163	0.55794351614113	-9.23164059092455	2.66518008890447e-20	1.55140132975129e-16
K03416	51.7311831567228	-5.3722629416903	0.591812877353481	-9.07763779273347	1.10956706732984e-19	2.15292996630899e-16
K17490	51.7311831567228	-5.3722629416903	0.591812877353481	-9.07763779273347	1.10956706732984e-19	2.15292996630899e-16
K05991	95.9052580328194	-5.46004531929068	0.610175962902797	-8.94831270198771	3.60957281110918e-19	2.62641541668332e-16
K10240	51.7727268424757	-5.33038094703899	0.594083392582793	-8.97244564246279	2.90002423742313e-19	2.62641541668332e-16
K10241	51.7727268424757	-5.33038094703899	0.594083392582793	-8.97244564246279	2.90002423742313e-19	2.62641541668332e-16
K12583	52.3959172763785	-5.28864542524913	0.587327820199768	-9.00458865280773	2.16475800086434e-19	2.62641541668332e-16
K16163	52.1282689383807	-5.31108272932982	0.593103738337719	-8.95472812937429	3.40573842061045e-19	2.62641541668332e-16
K03432	51.9235987053451	-5.2852313127913	0.593081367090637	-8.91147759154536	5.03568982585149e-19	2.66479549784377e-16
K03433	51.9235987053451	-5.2852313127913	0.593081367090637	-8.91147759154536	5.03568982585149e-19	2.66479549784377e-16
K07653	51.8665535069008	-5.28931700527095	0.593368136414153	-8.91405635165278	4.91988012805206e-19	2.66479549784377e-16
K14337	55.703034501283	-5.26194071215156	0.594798847615411	-8.84658861268316	9.02352837036528e-19	4.37716322032469e-16
K03889	52.4891766998558	-5.19458322158339	0.588767208204125	-8.82281341283945	1.11619247938483e-18	4.48920332495797e-16
K03890	52.4891766998558	-5.19458322158339	0.588767208204125	-8.82281341283945	1.11619247938483e-18	4.48920332495797e-16
K03891	52.4910920975493	-5.19259326731057	0.588808753659627	-8.81881126093491	1.15681240120889e-18	4.48920332495797e-16
K11045	199.274404121186	-5.45073169827806	0.630247678787062	-8.6485549756696	5.21556254081345e-18	1.89748684687969e-15
K02021	52.0529049042839	-5.06622377686583	0.5949396639563	-8.51552532768761	1.65836792648143e-17	5.6784468823814e-15
K02803	107.981166438672	-4.09497757711499	0.523958088065045	-7.81546782155337	5.47592658691721e-15	1.77085381458028e-12
K02802	54.2017515231043	-4.01970334985714	0.518522254091301	-7.75222918233585	9.02932371920666e-15	2.76629965102642e-12
K16783	129.501536663212	-3.10380479405699	0.414962417367206	-7.47972506462046	7.44782588520793e-14	2.16768972388977e-11
K00563	16392.9363709725	1.33488994860656	0.194927494409302	6.84813577813502	7.48185382129099e-12	2.07389862351118e-09
K07667	29581.1660543401	1.32022206175785	0.194894621457233	6.77403025227946	1.2524346552824e-11	3.16974875147777e-09
K15583	45471.9988714695	1.20567267114084	0.177854771467441	6.77897287316557	1.21033247977312e-11	3.16974875147777e-09
K06284	20225.5359821694	1.50857548643684	0.224941129151843	6.70653469254392	1.99300481971078e-11	4.83386710647352e-09
K09775	16616.6185502586	1.37432185673624	0.206329346007445	6.66081623060372	2.72310964832316e-11	5.97717524766207e-09
K10201	15590.5440089218	1.64144711902154	0.246530997486038	6.65817741282008	2.77243998774911e-11	5.97717524766207e-09
K10823	46369.1583156481	1.169206832651	0.17552626854797	6.66115016471999	2.71692861952449e-11	5.97717524766207e-09
K10200	13968.7000074026	1.60541385677532	0.242223676007736	6.62781559274182	3.40690698866985e-11	7.08271627894544e-09
K02315	72344.974430299	1.29438344488066	0.196345619276993	6.59237241781602	4.32853117441612e-11	8.68840688492283e-09
K10202	20984.5238773231	1.56273196451858	0.237985399980231	6.5665035109229	5.15104335307292e-11	9.99474111941249e-09
K06919	53094.6912336546	1.46559753894936	0.223996253188374	6.54295559897977	6.03147421121884e-11	1.13255520591951e-08
K01266	13288.6140219541	1.60337249323541	0.247033886767184	6.49049615912209	8.55541472250586e-11	1.52905202805353e-08
K13012	16524.2075593798	1.58597292138414	0.244427549071388	6.48851951185314	8.66839321865080e-11	1.52905202805353e-08
K09779	21930.3272642898	1.27623223960569	0.197676937133038	6.45615142623731	1.07399148597231e-10	1.83873659995436e-08
K07775	12936.8521917624	1.62284976706793	0.252310874729695	6.43194538803179	1.25981008426285e-10	2.09524414299829e-08
K06400	22586.9950500076	1.34251663753433	0.209311241755629	6.41397292507453	1.41775397849496e-10	2.23047186724842e-08
K07260	30091.0127239902	1.40217060982077	0.218526917927485	6.41646632423588	1.39473784405316e-10	2.23047186724842e-08
K03205	118244.126970853	1.20110205911783	0.187385864931148	6.40977941190579	1.45730335052521e-10	2.23235863247558e-08
K02057	73351.0895702766	1.05559718976968	0.165303299898712	6.38582043078682	1.70480958948712e-10	2.44810884610202e-08
K03091	135892.118037194	1.15156440723879	0.180484016575411	6.38042320361171	1.76599269424978e-10	2.44810884610202e-08
K03790	35988.4351169763	1.25600847623423	0.196854491770313	6.38039023107345	1.76637298636463e-10	2.44810884610202e-08
K15582	44407.9350579343	1.2197830916645	0.191109426696275	6.38264220007874	1.740582689947e-10	2.44810884610202e-08
K07089	28036.4641058662	1.16104774439131	0.182343084853892	6.36738017963024	1.92284152646907e-10	2.6029908199015e-08
K06295	17205.0747276107	1.52686640375747	0.240318441118483	6.35351326619451	2.1045202900227e-10	2.78418468368685e-08
K15581	42467.2740295542	1.19533989145466	0.188261895307489	6.34934589127717	2.16232356991165e-10	2.79708566676794e-08
K00702	21374.9571492663	1.29155560761863	0.204373764254199	6.31957635233555	2.62281335710573e-10	3.16594386820137e-08
K02303	218.701641159996	-2.55973058656818	0.40596595914265	-6.30528380254841	2.87666293135283e-10	3.16594386820137e-08
K06012	22220.0888967822	1.24636066972398	0.198033481153686	6.29368661532909	3.10013400596938e-10	3.16594386820137e-08
K06379	22245.8172579731	1.24695173516283	0.197964289247897	6.29887208395128	2.99819279690315e-10	3.16594386820137e-08
K06385	22217.8713884449	1.24767948186764	0.198116320461342	6.2977117632825	3.02071535917636e-10	3.16594386820137e-08
K06398	21863.3194478396	1.25726469528362	0.199375736571167	6.30600652268858	2.86326973625675e-10	3.16594386820137e-08
K06399	22244.9355659263	1.24687218090533	0.197965325190011	6.29843726273049	3.00661367589285e-10	3.16594386820137e-08
K06405	22332.2363934734	1.24822930601157	0.197940633208559	6.30607918029837	2.86192664453031e-10	3.16594386820137e-08
K06406	22304.2163567973	1.24893994188492	0.198017132314797	6.30723173942051	2.84070344348198e-10	3.16594386820137e-08
K06407	22403.0183560511	1.24610399860593	0.197741873278993	6.3016698382735	2.94455885174943e-10	3.16594386820137e-08
K07335	32733.0240226293	1.14000620672789	0.181132448526792	6.29377130381618	3.09844224180565e-10	3.16594386820137e-08
K16926	18856.3011105783	1.39327537454907	0.220604153453374	6.31572594050704	2.68896208912051e-10	3.16594386820137e-08
K16328	14700.0546948143	1.4438144087833	0.230119689594642	6.27418892892907	3.51461535994602e-10	3.52734069142169e-08
K06283	22143.277696147	1.26343237790094	0.202358082648143	6.24354787991235	4.27755286784102e-10	3.97147045776549e-08
K06390	22147.9388760955	1.26293084678737	0.20236836773523	6.24075225254441	4.35471507231814e-10	3.97147045776549e-08
K06392	22147.9388760955	1.26293084678737	0.20236836773523	6.24075225254441	4.35471507231814e-10	3.97147045776549e-08
K06393	22147.9080267344	1.26292805976485	0.2023687278296	6.24072737576463	4.35540775894123e-10	3.97147045776549e-08
